"","X","Y","cluster","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"969",5.24276047574463,-11.2126432442598,"3",7555210340,"8/25/2014",752500,4,2.25,2360,8616,2,0,0,4,8,2360,0,1974,0,98033,47.6495,-122.198,2360,9337
"970",15.4225346545148,6.50684924155528,"1",2313900510,"10/28/2014",532500,3,1.75,1330,5000,2,0,0,4,7,1210,120,1909,0,98116,47.5724,-122.384,1500,4000
"971",-0.290829537939961,23.7721826610376,"2",2009001600,"5/6/2015",265000,3,1,1070,9000,1,0,0,4,7,1070,0,1950,0,98198,47.4061,-122.33,1840,12000
"972",24.3109994442248,10.8166930470327,"1",1455100116,"2/2/2015",397500,3,1.25,1510,13737,1,0,3,4,6,810,700,1961,0,98125,47.7289,-122.283,2560,10202
"973",-3.43790322279319,-13.4750977461157,"3",3629790160,"7/24/2014",524250,3,2.5,1710,3469,2,0,0,3,8,1710,0,1999,0,98029,47.546,-122.011,2120,3560
"974",-3.89460467332545,-18.2531261128027,"3",1778350070,"5/9/2014",765000,4,2.75,2790,10819,2,0,0,3,10,2790,0,1996,0,98027,47.5515,-122.08,3080,12603
"975",-0.975978276982732,-18.2378043150672,"3",1703050200,"8/6/2014",648000,4,2.5,2620,5450,2,0,0,3,9,2620,0,2001,0,98074,47.6301,-122.019,2590,5371
"976",-11.0799079635746,-1.99600381706153,"2",5469700570,"8/12/2014",469500,5,2.5,2970,24759,1,0,0,4,8,1670,1300,1969,0,98031,47.3908,-122.173,2100,21803
"977",-18.7376182113565,3.62846340694007,"2",100600860,"3/24/2015",237500,3,1.75,1050,7854,1,0,0,4,7,1050,0,1975,0,98023,47.3011,-122.369,1360,7668
"978",-18.9378939059429,4.43574477597573,"2",421049116,"1/21/2015",216000,3,1,1280,8712,1,0,0,4,7,1280,0,1956,0,98003,47.3298,-122.297,1420,8800
"979",-12.6593783067138,5.96462197110601,"2",3205200640,"3/30/2015",427200,3,1,1030,8400,1,0,0,4,7,1030,0,1963,0,98056,47.5364,-122.173,1270,8400
"980",-19.8734533983386,-3.63251636427808,"2",8899200570,"3/11/2015",280000,3,2.25,1900,7800,1,0,0,4,8,1390,510,1977,0,98055,47.4545,-122.208,1730,7800
"981",-7.92324474171059,0.462548648740958,"2",1777500160,"4/25/2015",718000,5,3,3070,9804,1,0,0,4,9,1740,1330,1968,0,98006,47.5702,-122.128,2550,9689
"982",9.24081616871271,-21.3774060040815,"3",7853340860,"3/10/2015",420000,2,2.75,1760,4139,2,0,0,3,8,1760,0,2010,0,98065,47.5175,-121.878,1870,3076
"983",5.41228654705029,16.2641190080964,"1",1862400132,"9/16/2014",379000,2,1,930,5400,1,0,0,3,7,930,0,1952,0,98117,47.6971,-122.372,1050,5400
"984",8.37755689578168,15.3801991839918,"1",6380500135,"5/27/2014",326100,2,1,880,7683,1,0,0,3,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695
"985",26.5511977472139,-6.6803079012276,"1",9528104108,"5/29/2014",535000,3,2.5,1360,1016,3,0,0,3,7,1310,50,2003,0,98115,47.6774,-122.324,1365,1156
"986",-17.3570571367854,-2.93247441642498,"2",2571910160,"10/1/2014",283000,4,2.75,2130,8560,1,0,0,3,7,1560,570,1992,0,98022,47.1949,-122.01,2130,8560
"987",0.119703972454367,20.2455727559816,"1",316000160,"8/21/2014",260000,3,1,1480,7469,1.5,0,0,3,6,1120,360,1940,0,98168,47.5048,-122.301,1460,7379
"988",-1.76623735361428,16.5817280756416,"1",2695600505,"4/13/2015",399000,4,1,1500,6388,1.5,0,0,4,7,1500,0,1951,0,98126,47.5303,-122.378,980,5366
"989",-3.27514352598948,-13.4088084244807,"3",3904910320,"2/25/2015",484950,3,2.25,1670,5004,2,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.017,1850,5276
"990",-7.95321432978291,3.1810362087515,"2",4100000140,"10/13/2014",640000,4,1.75,2060,9828,1,0,0,4,8,2060,0,1960,0,98005,47.5867,-122.174,2260,9996
"991",12.9852618852691,15.3157410909022,"1",3226049270,"3/4/2015",585000,4,2.5,2160,8158,1,0,0,4,8,1660,500,1952,0,98115,47.6948,-122.328,1520,7208
"992",25.0159307651392,11.2616713701987,"1",1455600030,"1/8/2015",645000,4,2,2780,11583,1,0,3,3,8,1190,1590,1955,0,98125,47.7293,-122.284,2580,10241
"993",-21.0662543257596,-0.326807915827865,"2",5559600140,"5/5/2015",253000,3,2,1490,7651,1,0,0,3,7,1490,0,1988,0,98003,47.3211,-122.325,1590,7795
"994",1.63776971939475,18.707165903544,"1",5147600105,"7/21/2014",178500,2,1,740,6460,1,0,0,3,6,740,0,1953,0,98146,47.5077,-122.344,1170,6975
"995",-15.6797002064039,-16.7621070929749,"2",7437100570,"8/21/2014",291000,4,2.5,1860,6325,2,0,0,4,7,1860,0,1991,0,98038,47.3492,-122.03,1860,6449
"996",-24.6231321468579,5.26097096005474,"2",8856004730,"9/17/2014",199950,2,2.75,1590,20917,1.5,0,0,3,5,1590,0,1920,0,98001,47.2786,-122.25,1310,6000
"997",4.58655405299593,14.1067872009722,"1",3856902996,"8/4/2014",553500,2,1,850,2340,1,0,0,3,7,850,0,1922,0,98105,47.6707,-122.328,1300,3000
"998",-15.2294379488695,-0.273953925393689,"2",1442800370,"4/15/2015",189950,2,1,1030,4188,1,0,0,3,8,1030,0,1981,0,98038,47.3738,-122.057,1450,3376
"999",-22.9262812412167,-1.32865241892253,"2",8001400340,"9/24/2014",289000,3,2,1850,9550,1,0,0,3,8,1850,0,1988,0,98001,47.3225,-122.273,2250,9550
"1000",15.4719141987385,4.14372773776925,"1",3131200640,"4/27/2015",7e+05,4,2,1830,4590,2,0,0,3,8,1830,0,1908,0,98105,47.6593,-122.327,1650,4590
"1001",-13.5953628803396,0.846033395552878,"2",984000710,"10/22/2014",270000,3,2,1560,8853,1,0,0,3,7,1560,0,1967,0,98058,47.4312,-122.171,1610,8750
"1002",-19.9804292033776,-0.589514665191993,"2",4167300350,"5/8/2014",258000,4,1.75,1730,8320,1,0,0,3,7,1230,500,1977,0,98023,47.327,-122.361,1840,9800
"1003",14.9297846371345,-9.11658806486741,"3",2826049282,"6/14/2014",530000,3,2.5,1930,7214,2,0,0,3,8,1930,0,2005,0,98125,47.7191,-122.309,1930,7266
"1004",-15.2219019569401,-21.0305350290653,"3",8946750030,"12/18/2014",245000,3,2.25,1422,3677,2,0,0,3,7,1422,0,2012,0,98092,47.3204,-122.178,1677,3677
"1005",15.1781886822006,7.38739411034673,"1",461004720,"4/22/2015",563000,3,2,1380,5000,1.5,0,0,4,7,1380,0,1917,0,98117,47.6807,-122.369,1350,5000
"1006",8.44584754199286,-21.8807161808252,"3",7852090810,"11/19/2014",515000,3,2.5,2430,4203,2,0,0,3,8,2430,0,2001,0,98065,47.5346,-121.875,2500,4798
"1007",-18.7871029558301,-18.4172513352144,"3",9264960340,"6/17/2014",325000,4,2.5,2610,7091,2,0,0,3,9,2610,0,1987,0,98023,47.3017,-122.349,2610,7773
"1008",-3.92115319978748,-15.0941630806446,"3",1624079104,"4/2/2015",540000,3,2.25,2000,217800,2,0,0,3,8,2000,0,1996,0,98024,47.5599,-121.911,2220,217800
"1009",5.71471540033419,12.5584227455741,"1",4310700570,"12/10/2014",280300,2,1,920,5000,1,0,0,4,6,490,430,1949,0,98103,47.7008,-122.338,1500,5000
"1010",16.6502662237252,9.69204049118678,"1",1254200075,"5/9/2014",460000,4,1.75,1750,5500,1.5,0,0,5,7,1050,700,1926,0,98117,47.6802,-122.388,1640,5500
"1011",0.13783506930075,-1.56331211610871,"2",7214820030,"12/12/2014",475000,3,1.75,2020,8970,1,0,0,4,7,1180,840,1981,0,98072,47.7571,-122.145,2140,8008
"1012",-8.70199699898703,1.89462582070956,"2",865100055,"6/12/2014",9e+05,4,2.25,2460,44431,1,0,0,4,9,2460,0,1957,0,98007,47.6042,-122.147,2830,44431
"1013",-7.58931074298387,4.11877306464323,"2",686201000,"12/30/2014",538200,4,3,1780,7260,1,0,0,4,8,1780,0,1964,0,98008,47.627,-122.114,1810,7920
"1014",3.5267896920161,18.2946428302503,"1",342000570,"9/9/2014",429000,2,1,1080,3600,1,0,0,3,7,1080,0,1922,0,98122,47.6078,-122.291,2230,4500
"1015",3.86922674061106,22.4479420375516,"1",5476200160,"7/25/2014",164808,3,1,1250,5411,1,0,0,3,7,1250,0,1980,0,98178,47.5064,-122.265,1490,6320
"1016",7.99113343165012,-13.9125688355747,"3",7199320570,"1/26/2015",520000,4,2.25,1870,7700,2,0,0,3,7,1870,0,1977,0,98052,47.6937,-122.127,1970,7700
"1017",9.04212805916883,12.883776718382,"1",6414100560,"6/18/2014",475000,3,1.75,1700,8432,1,0,0,3,8,1230,470,1977,0,98125,47.7221,-122.317,1800,7842
"1018",-1.76305054606975,21.662486456109,"1",1623049214,"9/26/2014",283000,4,1.5,1480,47045,1,0,0,5,6,1480,0,1942,0,98168,47.4809,-122.3,1530,11000
"1019",-10.8296152378369,-15.0108390539651,"3",2379300340,"3/31/2015",321500,4,2.5,1930,6228,2,0,0,3,8,1930,0,2000,0,98030,47.3572,-122.191,1930,6168
"1020",3.28979302040055,-21.8749364384052,"3",7701990560,"7/29/2014",840000,4,2.75,3130,21810,2,0,0,4,10,3130,0,1993,0,98077,47.7083,-122.073,3330,21810
"1021",-12.967763449266,-11.3398862746074,"2",2025700860,"4/14/2015",287000,3,2.25,1370,6000,2,0,0,4,7,1370,0,1992,0,98038,47.3484,-122.033,1370,6200
"1022",2.64364710176758,0.441890612871105,"1",8562500200,"6/5/2014",375000,3,1.75,960,8106,1,0,0,3,7,960,0,1962,0,98052,47.6737,-122.156,1650,8035
"1023",0.260431229779222,0.640045550940558,"2",8143100350,"8/25/2014",349500,3,1.75,1260,7128,1,0,0,4,7,1260,0,1969,0,98034,47.7263,-122.205,1330,7326
"1024",-2.09172996465854,16.5865886384497,"2",37000335,"8/14/2014",446450,3,1.5,1480,7749,1,0,0,5,7,1480,0,1960,0,98126,47.5144,-122.379,1140,5320
"1025",-13.0297513390832,-11.4085301003722,"2",1862900350,"6/10/2014",315000,4,2.5,1930,9643,2,0,0,4,7,1930,0,1992,0,98031,47.4065,-122.18,1930,7525
"1026",12.8254800061158,3.02818438040139,"1",1498302774,"5/20/2014",271310,2,1,870,5340,1.5,0,0,2,6,870,0,1906,0,98144,47.5849,-122.302,1190,4440
"1027",10.5449798032939,16.9161567019423,"1",2224700136,"1/22/2015",315000,4,1,1300,8400,1.5,0,0,4,7,1300,0,1953,0,98133,47.7612,-122.332,1330,8400
"1028",-23.2528911814578,1.49861384952632,"2",7697920160,"5/15/2014",245000,3,1.75,1490,6930,1,0,0,4,7,1490,0,1990,0,98030,47.3682,-122.179,1880,6861
"1029",11.2869533543867,21.9706043036415,"1",1370804430,"3/5/2015",543115,2,1,1380,5484,1,0,0,3,8,1030,350,1947,0,98199,47.6382,-122.399,1380,5347
"1030",12.0292174992382,3.19642413642356,"1",2267000160,"10/20/2014",9e+05,4,2,1190,8190,1.5,0,0,3,7,1190,0,1945,0,98117,47.6908,-122.397,1190,1567
"1031",22.0106074007473,-2.03150079184174,"3",5700004028,"4/17/2015",2450000,4,4.25,4250,6552,2,0,3,4,10,2870,1380,2008,0,98144,47.5747,-122.283,3640,8841
"1032",5.56054261622539,-3.54146211580113,"3",8682231170,"4/29/2015",554000,2,2,1920,6045,1,0,0,3,8,1920,0,2003,0,98053,47.7107,-122.031,1670,5200
"1033",-20.8092728606953,5.22343951696338,"2",3353400860,"7/17/2014",249900,3,1.75,2080,12522,1,0,0,5,6,2080,0,1950,0,98001,47.267,-122.25,1690,11200
"1034",-7.08075219674281,-25.4784134967542,"3",2424059035,"8/20/2014",768000,3,2.5,3220,54160,2,0,2,4,9,2690,530,1981,0,98006,47.5468,-122.109,3460,44374
"1035",26.2085872443412,9.88019873656282,"1",2021201000,"5/23/2014",980000,4,3,3680,5854,1,0,3,3,10,2060,1620,1967,0,98199,47.6327,-122.395,3140,5000
"1036",4.07479830664867,20.452602025987,"1",3919000030,"4/20/2015",395000,5,2.5,2070,9600,1,0,0,3,7,1270,800,1962,0,98146,47.4997,-122.364,1950,7800
"1037",18.7901090218397,-6.13622100446721,"3",789000550,"4/13/2015",415000,3,1.75,1480,2200,2,0,0,3,7,1480,0,1995,0,98103,47.6969,-122.35,1360,2190
"1038",-12.7525047270723,-16.6489249935717,"3",5104511040,"2/20/2015",380000,4,2.5,2000,6921,2,0,0,3,8,2000,0,2003,0,98038,47.3559,-122.014,2430,6339
"1039",8.13377036457924,-18.9199522320983,"3",7215722010,"2/26/2015",566000,3,2.5,1560,5259,2,0,0,3,8,1560,0,1999,0,98075,47.5985,-122.016,2170,5461
"1040",-19.4034238012043,5.18042284672288,"2",16000435,"3/16/2015",218500,2,1,1600,8961,1,0,0,4,7,1390,210,1949,0,98002,47.3098,-122.21,1502,6798
"1041",0.00100717347407386,-1.22810415967958,"2",7197300105,"5/2/2014",550000,4,2.5,1940,10500,1,0,0,4,7,1140,800,1976,0,98052,47.683,-122.114,2200,10500
"1042",22.0907744394968,11.0025275798613,"1",2877101031,"7/2/2014",512031,3,1.75,1540,3000,1,0,2,3,7,770,770,1920,0,98117,47.6769,-122.36,1420,4200
"1043",-11.8042238155862,8.42336738189164,"2",2892600016,"3/17/2015",197500,2,1,820,8860,1,0,0,3,6,820,0,1950,0,98055,47.452,-122.19,1660,15375
"1044",-2.29168060897322,4.62014126763333,"2",2423020270,"7/15/2014",470000,3,2.25,1780,8784,1,0,0,3,7,1230,550,1977,0,98033,47.701,-122.172,1780,7704
"1045",-2.83188031498773,1.7208800214157,"2",1825079070,"3/13/2015",590000,3,1.75,1560,242629,1,0,0,3,7,1560,0,1981,0,98053,47.6493,-121.956,2320,220654
"1046",-1.01089477939526,2.37559312392073,"2",5255710160,"3/18/2015",465000,4,2.25,2210,8862,1,0,0,4,8,1270,940,1977,0,98011,47.7725,-122.198,2030,8862
"1047",-10.7540699628483,2.9255381020489,"2",723069135,"9/15/2014",499000,2,1.75,2040,114562,1,0,0,4,7,2040,0,1968,0,98027,47.4985,-122.092,1850,94960
"1048",-17.0724606228253,20.8232597862004,"2",2024059094,"8/25/2014",515000,3,2.25,1920,11500,1,0,0,3,8,1920,0,1972,2000,98006,47.5498,-122.188,2260,8866
"1049",9.04289524078393,11.0151896762006,"1",7613700860,"11/6/2014",716500,3,1.75,1930,5000,1,0,0,3,9,1230,700,1936,0,98105,47.6582,-122.278,2300,6000
"1050",10.9243009876114,22.0047072044358,"1",2771101200,"5/17/2014",410000,3,2,1700,4250,1,0,0,3,6,890,810,1944,0,98199,47.6542,-122.385,1440,4250
"1051",14.61060791857,-13.1606419170904,"3",7625704510,"10/22/2014",850000,4,3.25,3450,6500,2,0,0,3,8,2450,1000,1994,0,98136,47.5437,-122.388,1750,6500
"1052",-3.0976713108813,-22.0100888978803,"3",1762600260,"5/22/2014",1050000,4,3.25,3440,35021,2,0,0,3,10,3440,0,1983,0,98033,47.6476,-122.184,3440,35021
"1053",-0.249386004103507,-18.4178475268998,"3",2553300030,"6/9/2014",648000,4,2.5,2380,13435,2,0,0,3,10,2380,0,1992,0,98075,47.5833,-122.028,2730,9677
"1054",14.1080092280555,7.61747164370498,"1",5309101200,"6/5/2014",620000,4,2.25,2400,5350,1.5,0,0,4,7,1460,940,1929,0,98117,47.6763,-122.37,1250,4880
"1055",-6.55678022224095,-27.8959025866799,"3",5416300240,"2/2/2015",935000,4,4.5,5670,84267,2,0,2,3,11,5670,0,2008,0,98010,47.323,-122.044,4100,83729
"1056",-5.10245631026148,7.5623921691803,"2",3756600240,"3/19/2015",379000,3,1,1140,10320,1,0,0,4,7,1140,0,1963,0,98034,47.7168,-122.196,1140,10412
"1057",13.0670266810932,22.3499565702426,"1",8127700445,"7/16/2014",699000,3,1.75,1670,5375,1,0,0,3,7,1270,400,1952,0,98199,47.6416,-122.397,1460,6125
"1058",9.49328151195608,12.3967578922341,"1",9421500070,"12/30/2014",528000,4,2.25,1910,8005,1,0,0,3,8,1280,630,1960,0,98125,47.7259,-122.298,1860,8010
"1059",-16.3080864855918,8.93787780655625,"2",9477710160,"4/26/2015",425000,3,1.75,1560,9452,1,0,0,4,8,1560,0,1974,0,98056,47.5197,-122.18,2200,9985
"1060",-15.5340771573102,3.91373129991077,"2",1795500240,"6/23/2014",249500,2,1.75,1500,8645,1,0,0,4,7,1500,0,1963,0,98042,47.3643,-122.115,1220,8645
"1061",3.19601142641849,-24.5650604016644,"3",7203220260,"7/16/2014",1040000,5,3.25,4475,6642,2,0,0,3,9,4475,0,2014,0,98053,47.6849,-122.018,3720,6633
"1062",24.9678710498846,10.9951833928635,"2",3524039204,"8/13/2014",790000,4,2.75,2840,11900,1,0,3,4,9,1640,1200,1961,0,98136,47.5271,-122.386,2790,10070
"1063",-10.3829493440052,8.43084896902183,"2",5706200060,"8/18/2014",399950,3,1,1020,18050,1,0,0,3,7,1020,0,1969,0,98027,47.5254,-122.043,1750,11640
"1064",8.44242953402317,14.3748171463005,"1",7283900012,"10/21/2014",275000,3,1.5,1410,9000,1,0,0,3,7,1410,0,1953,0,98133,47.7635,-122.35,1910,7214
"1065",14.3094981040566,3.83303779567392,"1",809001070,"1/23/2015",550000,3,1,1520,2500,1.5,0,0,3,8,1520,0,1912,0,98109,47.6347,-122.352,1880,3600
"1066",-12.2252173944524,9.93296237109524,"2",3340401535,"11/5/2014",140000,1,1,730,6890,1,0,0,4,4,730,0,1926,0,98055,47.467,-122.215,1790,7969
"1067",3.35869914994436,16.5863773408436,"1",1607100139,"7/25/2014",250000,3,1,1190,6250,1,0,0,3,7,990,200,1954,0,98108,47.5658,-122.292,1760,6434
"1068",18.4028844168487,-1.89581286157459,"3",8699800060,"9/3/2014",318000,3,2.25,1410,8909,2,0,2,3,7,1410,0,1988,0,98198,47.3983,-122.31,2050,8909
"1069",-3.59975762776211,1.27981510654905,"2",524069037,"7/10/2014",505000,2,1,1240,57000,1,0,0,3,7,1240,0,1962,0,98075,47.597,-122.059,3050,25545
"1070",-4.17311415085962,-0.826121033497311,"2",6072600200,"4/17/2015",470500,5,2.5,2500,9248,1,0,0,3,8,1300,1200,1966,0,98006,47.5415,-122.18,2090,8568
"1071",8.1325820611528,15.372499321384,"1",5144000036,"5/27/2014",360000,3,1,1050,9206,1.5,0,0,3,7,1050,0,1954,0,98125,47.7071,-122.301,1380,6384
"1072",-7.29623780856172,-5.27994237396037,"2",7855300200,"3/19/2015",1240000,4,2.75,2680,8500,1,0,4,4,9,1480,1200,1962,0,98006,47.5634,-122.156,2940,8650
"1073",24.7815293231548,11.8555018413452,"2",2485000202,"4/10/2015",986000,3,2.5,2380,16080,1,0,2,4,9,1340,1040,1964,0,98136,47.5262,-122.386,2560,10070
"1074",7.4469108214746,8.44771097913168,"1",9209900270,"2/5/2015",515000,2,1,1060,4228,1,0,0,3,7,860,200,1906,0,98112,47.6231,-122.293,1060,4187
"1075",2.6576854658782,24.2661622147267,"1",6099400030,"1/14/2015",320000,3,1.75,2300,41900,1,0,0,4,8,1310,990,1939,0,98168,47.477,-122.292,1160,8547
"1076",7.40246187944925,25.7521716194888,"1",9368700223,"2/2/2015",310000,4,3,2010,7426,1,0,0,5,7,1090,920,1951,0,98178,47.5042,-122.265,1470,7426
"1077",-0.23680228749276,15.7751786933131,"1",1782000160,"5/30/2014",356700,2,1,1090,5000,1,0,0,4,7,730,360,1942,0,98126,47.5258,-122.378,990,5250
"1078",10.8360612699082,21.6213462506589,"1",269001360,"4/22/2015",775000,4,1.75,2320,5595,1,0,0,3,7,1510,810,1956,0,98199,47.6397,-122.388,1840,5596
"1079",7.43512852092693,18.0699193042778,"1",390100060,"4/21/2015",325000,3,1,1040,7541,1,0,0,3,6,1040,0,1951,0,98133,47.7565,-122.339,1140,6100
"1080",4.97949577473947,26.2828045857285,"1",7888400560,"10/2/2014",208000,4,2.75,1810,8677,1.5,0,0,3,7,1810,0,1962,0,98198,47.3668,-122.31,1740,8677
"1081",-23.7762770578658,17.8724179099722,"1",7567600045,"8/27/2014",825000,2,1,1150,12775,1,1,4,4,6,1150,0,1908,0,98178,47.502,-122.222,2440,11852
"1082",-25.49153324114,-3.31465118121429,"3",7764200030,"7/16/2014",515000,3,2.5,2360,11254,1,0,2,3,9,2360,0,1990,0,98003,47.3356,-122.333,2390,11254
"1083",11.9857514768646,7.12501213499964,"1",9828202545,"1/27/2015",490000,3,1.5,1970,3400,1.5,0,0,4,8,1420,550,1929,0,98122,47.6163,-122.292,1940,4000
"1084",-12.5627005557623,24.7840740619814,"1",6114600030,"5/20/2014",675000,4,3,2690,28300,1,0,0,3,8,2690,0,1954,1999,98166,47.4458,-122.343,2820,27100
"1085",17.8483101601362,14.9740138601196,"1",9834200885,"7/17/2014",360000,4,2.5,2080,4080,1,0,0,5,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080
"1086",17.8456511781463,14.9688536977498,"1",9834200885,"4/20/2015",550000,4,2.5,2080,4080,1,0,0,5,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080
"1087",3.12559302750562,21.8252016882083,"1",3509600070,"7/25/2014",225000,3,1.5,1370,9000,1,0,0,3,7,1370,0,1962,0,98168,47.4973,-122.328,1400,9075
"1088",-7.66396546632734,-8.45914516730061,"2",2473002080,"3/17/2015",5e+05,3,2.75,3410,9360,1.5,0,0,4,8,3410,0,1967,0,98058,47.4497,-122.147,2260,10128
"1089",-12.3070264072636,2.26864431619516,"2",1081300370,"4/27/2015",385000,4,2,1850,11700,1,0,0,4,8,1850,0,1969,0,98059,47.4702,-122.12,2110,11700
"1090",-1.61401905345237,-19.6295167458136,"3",11501160,"6/17/2014",837700,5,2.75,3010,12611,2,0,0,3,10,3010,0,1994,0,98052,47.696,-122.102,2890,9456
"1091",9.03055585156007,-14.9934199792782,"3",7202330370,"2/10/2015",448000,3,2.25,1530,3056,2,0,0,3,7,1530,0,2003,0,98053,47.6817,-122.035,1560,3064
"1092",-3.89447312880164,-1.7210544733339,"2",7000100631,"5/7/2015",730000,5,1.75,2690,21357,1,0,0,4,7,1420,1270,1952,0,98004,47.5831,-122.191,2600,17539
"1093",24.6604568714418,12.0059776051749,"1",2484200171,"7/14/2014",575000,4,1.5,2810,7140,1,0,2,3,8,1490,1320,1954,0,98136,47.5252,-122.382,2240,6825
"1094",0.400413478417574,0.388975871084851,"2",9477201040,"11/18/2014",430000,3,1.75,1810,7300,1,0,0,4,7,1240,570,1976,0,98034,47.7299,-122.192,1460,7560
"1095",8.91733307458771,-15.0114285560867,"3",7202290160,"1/14/2015",435000,3,2.5,1560,3987,2,0,0,3,7,1560,0,2002,0,98053,47.687,-122.043,1600,3152
"1096",-16.4745518765278,6.02817185005452,"2",4366700140,"12/19/2014",241000,3,1,1010,9611,1,0,0,4,6,1010,0,1973,0,98092,47.3006,-122.066,1200,9611
"1097",13.3776148920933,12.8768947332312,"1",5457300478,"5/13/2015",453500,2,1.75,1000,1760,1,0,0,4,6,600,400,1924,0,98109,47.6261,-122.355,2120,2802
"1098",27.0740968014648,-6.93888825256174,"1",9158100116,"4/6/2015",285000,2,1.5,990,1380,3,0,0,3,7,990,0,2001,0,98133,47.7218,-122.356,1050,1380
"1099",-15.231542109632,11.338935858891,"2",7227500830,"5/28/2014",151000,2,1,720,4222,1,0,0,4,5,720,0,1942,0,98056,47.4965,-122.186,860,4785
"1100",3.42167756495403,-26.0458330105695,"3",7237500390,"11/10/2014",1570000,5,4.5,6070,14731,2,0,0,3,11,6070,0,2004,0,98059,47.5306,-122.134,4750,13404
"1101",15.0856589690152,3.48282182366257,"1",2197600451,"11/5/2014",631000,5,2,2270,2400,2,0,0,3,7,2270,0,1905,0,98122,47.6051,-122.319,1320,2400
"1102",17.2471222261289,-7.47651030507703,"3",3278604400,"6/2/2014",285000,2,2.5,1380,1073,2,0,0,3,7,1140,240,2011,0,98126,47.5462,-122.369,1580,2036
"1103",-15.7534594606018,18.6668797053549,"2",1788700160,"2/20/2015",195000,3,1,1260,8378,1,0,0,4,6,840,420,1959,1977,98023,47.3274,-122.348,1140,8496
"1104",-1.96036522618477,-17.5698491327072,"3",3276930270,"4/25/2015",817500,4,2.5,2910,35679,2,0,0,4,9,2910,0,1987,0,98075,47.5859,-121.991,2720,36728
"1105",-8.26171522287676,7.16132950941022,"2",7374600060,"1/9/2015",550000,3,2,1810,12825,1,0,0,4,7,1810,0,1960,0,98007,47.5953,-122.14,1490,10800
"1106",-3.3099591422309,-20.0756037702392,"3",2505500030,"7/3/2014",1130000,4,2.5,3160,8281,2,0,0,4,9,3160,0,1995,0,98033,47.6699,-122.195,3000,8281
"1107",23.7039946561057,-9.61883482394741,"3",2770604942,"12/30/2014",609850,2,2.75,1910,1369,3,0,0,3,9,1910,0,2002,0,98119,47.6544,-122.373,1910,1879
"1108",5.09706424653332,9.74853054651444,"1",7831800505,"1/6/2015",2e+05,3,1,1230,4380,1,0,0,3,6,1230,0,1947,0,98106,47.5352,-122.361,1525,6026
"1109",-11.0453793946691,-18.6972061014528,"3",5416510060,"3/6/2015",367000,4,2.5,2960,6219,2,0,0,3,9,2960,0,2006,0,98038,47.3603,-122.037,2960,5361
"1110",-11.0550327221519,-9.58905237745515,"3",4137010260,"8/25/2014",285167,3,2.25,2200,8375,2,0,0,3,8,2200,0,1988,0,98092,47.2626,-122.218,2200,10002
"1111",-22.9785964076655,3.50961745055661,"2",7683800200,"4/2/2015",275000,2,1.5,1270,32175,1,0,0,4,7,1270,0,1947,0,98003,47.3347,-122.304,1270,10200
"1112",-9.70582439385701,-16.5124945714307,"3",1509500160,"3/24/2015",350900,4,2.5,2540,12843,2,0,0,3,9,2540,0,1992,0,98030,47.3866,-122.169,2410,9383
"1113",-3.23576960480452,-12.1107527621787,"3",3904940200,"6/20/2014",660000,4,3.25,3030,9273,2,0,0,5,8,3030,0,1988,0,98029,47.5747,-122.014,2360,7632
"1114",-8.32926726616961,5.75002122645559,"2",4037200295,"8/19/2014",525000,3,1.75,1520,8835,1,0,0,4,7,1520,0,1957,0,98008,47.6054,-122.118,1760,8580
"1115",16.6187418771903,-13.1305321456979,"3",7258200055,"2/6/2015",262000,4,2.5,1560,7800,2,0,0,3,7,1560,0,1997,0,98168,47.514,-122.316,1160,7800
"1116",10.1717552786226,8.89575930348801,"1",9178600560,"6/23/2014",690000,2,1,970,4560,1,0,0,4,7,970,0,1907,0,98103,47.6561,-122.332,1500,4560
"1117",-2.87690345446429,-18.6432039366475,"3",255520260,"3/24/2015",624000,5,3.75,3570,14648,2,0,0,3,9,3570,0,2005,0,98019,47.7377,-121.974,3160,7882
"1118",4.7921931783142,15.6271720587847,"1",751000060,"5/6/2014",353000,3,1,1350,7740,1,0,0,4,6,860,490,1947,0,98125,47.7098,-122.291,1130,7740
"1119",-5.25804557241631,-15.9013595632294,"3",3343900326,"3/11/2015",552500,4,3.5,3710,10400,2,0,0,3,8,2290,1420,2002,0,98056,47.5041,-122.186,1720,4276
"1120",-22.7909288767941,2.16228356236803,"2",7137900320,"5/9/2014",224500,4,1,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938
"1121",1.65996910223034,18.5570874120294,"1",2641800060,"4/27/2015",239000,3,1,940,8571,1,0,0,3,6,940,0,1950,0,98146,47.5006,-122.336,1100,8573
"1122",-1.87948433064571,-23.0363222609469,"3",293760310,"7/11/2014",975000,5,4.5,4300,12250,2,0,0,3,10,4300,0,2004,0,98029,47.5557,-122.027,3950,12250
