"","X","Y","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","cluster","hclust"
"772",11.2577664951247,-5.49757755447502,3343901234,"11/13/2014",341500,3,1.5,1130,7223,1,0,0,4,7,1130,0,1961,0,98056,47.5089,-122.189,1320,7356,2,"7"
"773",-13.988232536084,-0.358524780189324,226039214,"6/12/2014",465250,5,2,1940,7642,1.5,0,0,3,7,1940,0,1957,0,98177,47.7751,-122.38,1940,8724,1,"1"
"774",20.0069153360642,-22.0660623683445,1623300160,"5/6/2014",450000,2,2,1100,3000,1.5,0,0,3,7,1100,0,1912,2005,98117,47.6797,-122.362,1390,4000,1,"2"
"775",6.98890350644132,-4.97077579506087,2205500575,"2/9/2015",390000,3,1,1200,10800,1,0,0,4,7,1200,0,1955,0,98006,47.5771,-122.144,1370,9950,2,"3"
"776",6.03582720336008,-1.89331317109926,4040800810,"5/2/2014",420000,3,2.25,2000,8030,1,0,0,4,8,1000,1000,1963,0,98008,47.6188,-122.114,2070,8250,2,"3"
"777",-19.0625922762288,3.83014315016969,2612000390,"6/15/2014",269950,3,2.5,1890,4838,2,0,0,3,8,1730,160,2002,0,98168,47.4802,-122.279,1910,7409,3,"8"
"778",-6.7799057949101,-19.447204028206,3814400125,"10/16/2014",493000,4,2,1910,2874,1,0,0,3,7,1060,850,1910,0,98122,47.6101,-122.295,1520,2874,1,"6"
"779",17.2025966071793,19.5225654731797,7300400060,"5/15/2014",370000,4,2.5,2710,5880,2,0,0,3,9,2710,0,1998,0,98092,47.3314,-122.172,2520,6000,3,"5"
"780",-13.714184494678,-26.5270399956987,1954700695,"6/12/2014",2250000,5,4.25,4860,9453,1.5,0,1,5,10,3100,1760,1905,0,98112,47.6196,-122.286,3150,8557,1,"6"
"781",14.2078099579592,-9.9825517527017,7230200340,"2/25/2015",305000,3,1,1250,23680,1,0,0,5,7,1250,0,1967,0,98059,47.475,-122.11,1450,23680,2,"7"
"782",4.11489792897327,-10.4161570785302,3191000240,"6/12/2014",4e+05,3,1.75,1590,8219,1.5,0,0,5,6,970,620,1938,0,98034,47.7146,-122.217,2030,7504,2,"7"
"783",-21.8657604379747,8.11995272577852,1139000069,"11/18/2014",320000,3,1.5,1240,1221,2,0,0,3,8,1050,190,2009,0,98133,47.7073,-122.356,1180,887,1,"8"
"784",-8.95557925635444,-23.279651418502,5693500270,"1/21/2015",715000,4,1,2000,4800,2,0,0,4,7,2000,0,1911,0,98103,47.6583,-122.351,1260,1452,1,"6"
"785",3.56316646611332,9.07377514390593,686500030,"12/2/2014",650000,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004,2,"9"
"786",24.1331816981197,-0.924934562583479,8731901940,"3/4/2015",218000,5,1.75,1930,8040,1,0,0,4,8,1930,0,1966,0,98023,47.3109,-122.376,2370,8000,2,"7"
"787",-8.26919998304086,-13.3142775736227,2688100071,"4/15/2015",5e+05,2,1,1280,5400,1,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.371,1540,5670,1,"6"
"788",10.3686567043285,0.0792659005109881,2423069155,"11/20/2014",460000,4,2,2090,40419,1,0,0,4,7,2090,0,1984,0,98027,47.4691,-121.993,2380,63162,2,"7"
"789",17.6798352611208,-3.94293824606658,2329500260,"7/9/2014",232500,3,1.5,1940,9887,1,0,0,4,7,1140,800,1969,0,98003,47.3289,-122.327,1410,9936,2,"7"
"790",-18.1655304370842,7.8810638717491,2608300030,"5/16/2014",408200,3,2.5,1800,5761,2,0,0,4,7,1800,0,1990,0,98106,47.5293,-122.363,1800,5952,3,"8"
"791",3.50967034609903,-3.98678189061703,1494300060,"6/11/2014",522000,3,1.75,1730,8400,1,0,0,4,7,1400,330,1980,0,98052,47.6792,-122.115,1830,8636,2,"3"
"792",-8.16513788609671,17.9070145316756,7504101230,"6/23/2014",675000,4,2.5,2810,11120,2,0,0,3,9,2810,0,1982,0,98074,47.6337,-122.044,3100,12672,3,"4"
"793",7.070837006266,7.12620015714916,8081020370,"7/9/2014",1360000,4,3.5,3550,11000,1,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012,3,"3"
"794",-12.1990965192961,-8.74997139476504,1446800511,"10/9/2014",249950,4,1,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,47.492,-122.333,1570,8588,1,"1"
"795",-3.8994421900589,-12.8484138185974,1623049062,"3/4/2015",210000,2,1,750,34133,1,0,0,3,6,750,0,1950,0,98168,47.4781,-122.294,1460,25792,1,"6"
"796",-5.93317087258985,-9.60848654897485,6145601000,"7/11/2014",429950,4,1,1760,7216,1,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844,1,"6"
"797",-0.173109781090338,21.9052395289846,205000520,"10/6/2014",737500,4,2.5,3200,36276,2,0,0,3,9,3200,0,1993,0,98053,47.6304,-121.994,2930,33171,3,"9"
"798",4.10931850331811,-2.7864384114487,3885805935,"9/26/2014",710000,4,2,1740,9000,1,0,0,5,8,1740,0,1958,0,98033,47.6815,-122.198,1850,7700,2,"3"
"799",-5.41915804726141,17.9063498173488,7852020640,"10/20/2014",470000,3,2.5,2100,4700,2,0,0,3,8,2100,0,1999,0,98065,47.5341,-121.867,2100,4700,3,"4"
"800",-2.98973901112182,24.3202460293219,6838800140,"2/24/2015",1100000,4,3.5,4270,40097,1,0,0,4,12,4270,0,1993,0,98077,47.7354,-122.078,3510,36149,3,"9"
"801",-13.633701237833,-21.3318341344515,4083305445,"8/15/2014",650000,3,2,1340,2720,1.5,0,0,3,7,1340,0,1913,0,98103,47.6518,-122.335,2030,4590,1,"6"
"802",6.4399792097157,6.09426197463174,7855801610,"5/19/2014",1220000,4,2.5,3190,8684,1,0,3,5,9,1680,1510,1967,0,98006,47.5619,-122.162,3160,8684,2,"3"
"803",-4.51957031448269,10.2374072554698,7940700260,"1/15/2015",422120,3,2.5,1630,4534,2,0,0,3,8,1630,0,1987,0,98034,47.7148,-122.205,1380,4779,3,"4"
"804",-10.4249650903112,15.3698567857868,8854100350,"1/7/2015",625000,5,2.5,2990,15085,2,0,0,3,9,2990,0,2007,0,98011,47.746,-122.218,3150,13076,3,"4"
"805",-4.64332724451221,-14.5376633051373,4365200860,"6/6/2014",385200,4,1,1550,7740,1.5,0,0,3,6,1550,0,1954,0,98126,47.5222,-122.375,1220,7740,1,"6"
"806",4.61497417666214,13.3346756925754,3904980030,"4/14/2015",5e+05,3,2.25,1690,4964,2,0,0,3,8,1690,0,1989,0,98029,47.5756,-122.01,1800,5036,3,"9"
"807",16.8423722813526,16.1081882123098,7843500070,"11/18/2014",308000,4,2.25,1960,12243,2,0,0,3,8,1960,0,1989,0,98042,47.3405,-122.058,1910,12230,3,"5"
"808",4.6924554260572,2.4675293792263,6067900060,"6/5/2014",565000,3,2.75,2390,9966,1,0,0,5,8,1360,1030,1977,0,98006,47.5433,-122.185,2140,10713,2,"3"
"809",-8.42748461025001,13.8772502862927,7202340960,"9/8/2014",581000,3,2.5,2600,4438,2,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.034,2600,4904,3,"4"
"810",14.2529468702332,2.38811128787802,1786640070,"8/6/2014",361000,3,2,1950,8698,1,0,0,3,8,1950,0,1999,0,98042,47.39,-122.153,2330,7212,2,"7"
"811",6.59638959936808,-5.32607669396264,259600260,"1/22/2015",345000,3,1,1250,7210,1,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.121,1530,8800,2,"3"
"812",-17.9397830440102,11.1806249053429,7234600903,"10/16/2014",419000,2,2.25,1180,1253,2,0,0,3,8,840,340,2008,0,98122,47.6124,-122.309,1310,1963,3,"8"
"813",8.55647364170683,15.632504488247,4307350200,"5/12/2015",347000,3,2.5,1680,4308,2,0,0,3,7,1680,0,2004,0,98056,47.4802,-122.179,2160,4182,3,"9"
"814",0.202259001076098,19.589987278628,3276930400,"10/22/2014",625000,4,2.25,2220,36085,2,0,0,3,9,2220,0,1989,0,98075,47.5839,-121.991,3000,36906,3,"9"
"815",6.36990326607392,26.9495268024294,4045100075,"3/25/2015",2400000,4,4.25,4890,15188,2,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201,3,"9"
"816",14.1615874553403,13.0180995001886,1421069208,"12/23/2014",379000,3,3.25,2660,17852,2.5,0,0,3,8,2660,0,2014,0,98010,47.3077,-122.011,1320,11876,3,"5"
"817",5.35100625191171,12.7007508250541,4057300200,"12/22/2014",310000,3,1.5,1150,3323,2,0,0,3,7,1150,0,1988,0,98029,47.5707,-122.017,1150,2980,3,"9"
"818",16.4558481286167,-6.63635730150258,1922059135,"5/13/2015",250000,2,2,1130,5500,1,0,0,4,6,1130,0,1941,0,98030,47.3839,-122.225,1320,6600,2,"7"
"819",6.79235281951943,18.5615553564888,5014600240,"8/14/2014",682000,5,2.75,2760,5000,2,0,0,3,9,2760,0,2005,0,98059,47.539,-122.188,2870,5030,3,"9"
"820",16.0812939035537,1.38706054085263,1565900070,"7/21/2014",246500,3,2,1430,8919,1,0,0,3,7,1430,0,1992,0,98022,47.2118,-121.983,1580,8919,2,"7"
"821",16.6542523555749,-7.92644127180376,3121059033,"10/29/2014",325000,3,1,1490,57381,1.5,0,0,4,5,1490,0,1932,0,98092,47.2597,-122.228,1580,101529,2,"7"
"822",16.0285318943028,16.2844181713292,6799300270,"8/6/2014",310950,4,2.5,2030,4997,2,0,0,3,8,2030,0,2004,0,98031,47.393,-122.184,2095,5500,3,"5"
"823",-24.6202919716851,-10.5583259905728,2021200370,"9/1/2014",1100000,3,2,3010,5000,2,0,2,5,9,1890,1120,1931,0,98199,47.6347,-122.396,2688,5000,1,"1"
"824",-13.1920020471183,-12.9181735301976,726049190,"10/2/2014",287500,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,1,"6"
"825",-13.1698025170267,-13.0673678968315,726049190,"2/18/2015",431000,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100,1,"6"
"826",-3.52775463104693,-14.55543285566,4006000251,"8/22/2014",226000,3,1,970,5000,1,0,0,3,6,970,0,1968,0,98118,47.5282,-122.279,1290,5875,1,"6"
"827",-11.2513391327193,-23.8603459154394,3362400640,"5/12/2015",825000,3,1.75,2010,3090,1.5,0,0,5,7,1510,500,1926,0,98103,47.682,-122.348,1600,3150,1,"6"
"828",-12.069048655705,-8.58867525982431,1610000016,"9/11/2014",175000,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900,1,"1"
"829",0.999949842298516,1.40241202003097,7376300060,"5/15/2014",465750,3,1.5,1260,10350,1,0,0,3,7,1260,0,1959,0,98008,47.6357,-122.123,1800,10350,1,"3"
"830",-7.53214165501966,16.8269331377069,7300200550,"3/19/2015",659000,4,2.25,2610,24931,2,0,0,3,8,2610,0,1983,0,98075,47.5771,-122.05,2550,18306,3,"4"
"831",-22.2606066323248,-8.84393898372189,2061100570,"2/10/2015",595000,3,1.75,1910,5753,1,0,3,3,8,1110,800,1941,0,98115,47.6898,-122.327,1630,5580,1,"1"
"832",-3.72763438152774,15.2204654100249,8856890200,"6/26/2014",350000,3,2.25,1780,16290,2,0,0,4,8,1780,0,1987,0,98058,47.4622,-122.127,1780,8810,3,"4"
"833",24.1424373001883,-0.787401932460736,8731951670,"6/6/2014",270000,4,2.25,1900,8600,1,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000,2,"7"
"834",7.57055975155237,3.53667697687813,4037200075,"9/11/2014",662500,6,2.25,2450,25600,1,0,2,3,7,1340,1110,1957,0,98008,47.6061,-122.117,1850,10230,2,"3"
"835",21.8888792893569,-15.387241754295,5066400483,"11/20/2014",249900,3,1.75,1380,14000,1,0,0,4,5,1380,0,1939,1957,98001,47.294,-122.281,1490,18503,2,"2"
"836",18.1616824914326,-3.08072595363899,4167300310,"3/17/2015",324500,3,1.75,1920,11340,1,0,0,4,7,1230,690,1977,0,98023,47.3272,-122.362,1980,9638,2,"7"
"837",-6.34139585402658,4.60934487904907,8682262400,"7/18/2014",430000,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479,1,"3"
"838",-6.34592815010629,4.60375418217219,8682262400,"5/13/2015",419950,2,1.75,1350,4003,1,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.033,1350,4479,1,"3"
"839",24.6054460599322,3.21567635066569,6777800160,"7/28/2014",285000,4,1.75,2510,7440,1,0,2,4,8,1290,1220,1962,0,98032,47.3748,-122.276,1790,8000,2,"7"
"840",14.3864683914933,20.7537021126308,1402950550,"1/7/2015",332000,4,2.5,2470,7780,2,0,0,3,8,2470,0,2002,0,98092,47.3337,-122.191,2100,5972,3,"5"
"841",-12.5639508643005,-5.78247818346455,2843200070,"12/15/2014",282000,4,1.75,1660,10725,1,0,0,3,7,960,700,1956,0,98168,47.5033,-122.3,1340,9023,1,"1"
"842",-5.9695526849528,-10.4680261311948,6450303785,"11/18/2014",320000,3,1,1340,5175,1,0,0,3,7,940,400,1987,0,98133,47.7321,-122.34,1020,5500,1,"6"
"843",20.5819640525778,-16.4040735905293,9429500045,"5/9/2014",428750,3,1,1620,30736,1.5,0,0,4,7,1620,0,1911,1977,98006,47.5719,-122.119,2440,28826,2,"2"
"844",13.7094117155568,12.199813142243,1443300140,"1/14/2015",330000,3,2.25,2300,35287,2,0,0,3,8,2300,0,1977,0,98022,47.2477,-121.937,1760,47916,3,"5"
"845",-27.2908251234079,12.2689932653496,108000127,"12/9/2014",456500,4,3.5,2000,2309,3,0,0,3,8,2000,0,2008,0,98177,47.7027,-122.361,1440,1548,3,"8"
"846",10.7930792452552,-2.31492077010509,1081300200,"5/9/2014",352000,3,2.25,1640,11050,1,0,0,4,8,1640,0,1972,0,98059,47.4723,-122.121,1870,11050,2,"7"
"847",-5.40510617717548,-25.0720184098999,8818900060,"11/25/2014",664000,4,2,1530,4080,1.5,0,0,4,7,1530,0,1912,0,98105,47.6645,-122.325,1860,4080,1,"6"
"848",-0.719576284520172,-1.30511553538874,3395050060,"7/22/2014",628000,3,1.75,4000,11894,1,0,0,3,9,2190,1810,1987,0,98011,47.7738,-122.203,2530,8650,3,"3"
"849",-2.58140990603675,1.86233631151405,7197350070,"3/4/2015",512000,3,1.75,1610,12555,1,0,0,3,7,1080,530,1977,0,98052,47.6618,-122.136,1780,10374,1,"3"
"850",23.7080916294743,-0.949435148059715,9510900270,"12/11/2014",254000,3,2,2070,9000,1,0,0,4,7,1450,620,1969,0,98023,47.3085,-122.376,1630,7885,2,"7"
"851",4.7586538784252,13.9929981137538,3905081070,"5/21/2014",535800,4,2.5,1900,5790,2,0,0,3,8,1900,0,1994,0,98029,47.5691,-121.996,2030,5790,3,"9"
"852",21.8412166035859,-16.3673017982314,2322069114,"10/10/2014",287653,3,1,1050,16050,1,0,0,4,7,1050,0,1960,1981,98038,47.3841,-122.006,1610,27600,2,"2"
"853",-18.5608439140032,10.7512096958903,5637500070,"7/31/2014",438000,3,2.5,1520,1304,2,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718,3,"8"
"854",1.8870758821334,-7.18808747955695,4164100160,"7/16/2014",450000,4,1.75,2390,23899,1,0,0,3,7,1750,640,1949,0,98028,47.7557,-122.237,1840,33900,1,"3"
"855",16.0911791068702,21.0549590622911,4136890260,"6/27/2014",327000,5,2.75,2400,8050,2,0,0,3,8,2400,0,1998,0,98092,47.2635,-122.209,2400,8050,3,"5"
"856",8.71713620320196,15.3570973145699,3056800160,"8/12/2014",370500,4,2.5,1790,6120,2,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.128,1950,5660,3,"9"
"857",13.721384485781,14.146822294237,3654800200,"10/22/2014",265000,3,2.5,1720,6271,2,0,0,3,7,1720,0,1993,0,98038,47.3898,-122.049,1570,6587,3,"5"
"858",9.48470562496447,-0.665111988503981,2296500036,"3/10/2015",450000,4,2.75,2980,13260,1,0,0,4,8,1800,1180,1979,0,98056,47.5152,-122.197,1920,10731,2,"7"
"859",16.8027401451748,7.46478187595215,623069068,"6/27/2014",425000,3,1,1520,213444,1.5,0,3,5,8,1520,0,1988,0,98027,47.5081,-122.093,2640,213444,2,"7"
"860",13.9884686089224,-4.26666956680445,1865820370,"11/13/2014",166600,3,1.75,1150,8690,1,0,0,4,7,1150,0,1977,0,98042,47.3729,-122.115,1330,7040,2,"7"
"861",-2.46024976837865,-12.5101428313245,1723049033,"6/20/2014",245000,1,0.75,380,15000,1,0,0,3,5,380,0,1963,0,98168,47.481,-122.323,1170,15000,1,"6"
"862",-8.12528496408018,-13.2003354822785,2359300030,"5/8/2015",565000,3,1,910,5212,1,0,0,3,7,910,0,1951,0,98115,47.6742,-122.284,1520,6300,1,"6"
"863",-1.1481797447548,-0.706465698737257,6403310060,"8/11/2014",539900,3,1.75,1650,10150,1,0,0,3,8,1230,420,1976,0,98033,47.6963,-122.169,1930,8958,1,"3"
"864",-16.6067285324765,5.75671500541164,1937300270,"3/3/2015",910000,3,3.5,2480,3200,2,0,0,3,10,2480,0,2010,0,98144,47.5951,-122.307,1980,3200,3,"8"
"865",16.1769965274743,21.0568000401234,4137050060,"11/4/2014",280000,4,2.5,2050,7416,2,0,0,3,8,2050,0,1990,0,98092,47.2658,-122.219,2050,7920,3,"5"
"866",12.0757776606408,11.0275178507003,2310000240,"3/13/2015",275000,3,2.25,1420,8549,2,0,0,4,7,1420,0,1989,0,98038,47.3576,-122.039,1560,7471,2,"5"
"867",7.97429265724324,16.7352326535625,3955900830,"4/27/2015",467000,3,2.5,3460,6590,2,0,0,3,7,3460,0,2001,0,98056,47.4802,-122.188,2490,6312,3,"9"
"868",-5.65850852376333,11.9125454070039,8665050060,"7/31/2014",457500,3,2.5,1500,4445,2,0,0,3,8,1500,0,1996,0,98029,47.5682,-122.005,1730,4408,3,"4"
"869",-8.42370171990423,-18.8972144222713,3330500875,"12/26/2014",381156,2,1,1320,3090,1,0,0,4,7,1320,0,1908,0,98118,47.5517,-122.276,1270,4120,1,"6"
"870",14.3380068261711,-5.13026785892383,3327020400,"4/23/2015",289999,5,2.5,2180,8240,1,0,0,4,8,1220,960,1977,0,98092,47.3122,-122.191,2050,7590,2,"7"
"871",-8.92360869046741,-15.9542423051644,1250700060,"4/22/2015",642450,3,1.75,1830,4160,1,0,0,3,7,1230,600,1919,0,98144,47.5962,-122.288,1950,4160,1,"6"
"872",5.68245140809236,-2.91167287945885,4039300400,"9/19/2014",469950,3,2.25,1620,8701,1,0,0,3,7,1220,400,1962,0,98007,47.6071,-122.137,1600,7910,2,"3"
"873",6.05058732353325,5.22375508345091,6665800060,"3/5/2015",795000,3,2,2920,13650,1,0,2,5,8,1460,1460,1975,0,98033,47.6652,-122.188,2920,10988,2,"3"
"874",-8.58051514742112,18.9718189521093,7504110030,"2/11/2015",785000,4,2.5,3300,10514,2,0,0,3,10,3300,0,1984,0,98074,47.6323,-122.036,2820,11462,3,"4"
"875",-3.23444732588647,13.9844989612305,7805450810,"5/30/2014",860000,3,2.25,3060,12095,2,0,0,3,10,3060,0,1983,0,98006,47.5611,-122.106,3060,11455,3,"4"
"876",21.0433150029696,-1.36691779926588,8802400416,"2/13/2015",147500,3,1,1530,8498,1,0,0,3,7,1530,0,1959,0,98031,47.404,-122.203,1380,8498,2,"7"
"877",-0.488151495191624,-0.429620813019192,6204400270,"11/25/2014",390000,3,2,1910,11576,1,0,0,3,7,1410,500,1978,0,98011,47.7356,-122.198,2040,8750,1,"3"
"878",-17.2373557464016,-6.30174369336954,9536602080,"12/19/2014",229000,3,1,1020,8100,1,0,0,3,7,1020,0,1954,0,98198,47.3586,-122.314,1020,8100,1,"1"
"879",-3.21059709398914,-13.6116137381813,3826000070,"5/15/2014",185000,3,1,1150,8100,1,0,0,3,6,1150,0,1932,0,98168,47.494,-122.307,1120,8100,1,"6"
"880",-6.35158952080161,-12.5407860108546,5101405335,"8/26/2014",414900,3,1.5,1260,9570,1,0,0,3,7,870,390,1941,0,98115,47.7004,-122.305,1620,7000,1,"6"
"881",-6.06302529050787,-17.2876085946993,2349300060,"2/12/2015",2e+05,4,2,1920,4822,1,0,0,2,6,920,1000,1914,0,98136,47.5507,-122.381,1120,4822,1,"6"
"882",21.0148274671567,3.36846951115438,7749500370,"10/21/2014",225000,4,2.25,1800,9350,1,0,0,3,8,1800,0,1969,0,98092,47.2959,-122.191,2060,8800,2,"7"
"883",-11.6262754274242,-24.3897811163246,2436701200,"9/12/2014",720000,3,1.75,2040,4000,2,0,0,5,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000,1,"6"
"884",-7.9156126993994,-26.2208685747896,7871500070,"6/3/2014",930000,4,2.5,2200,4000,2,0,0,5,8,1430,770,1908,0,98119,47.6402,-122.37,2100,4000,1,"6"
"885",5.51763116916601,0.131136334574907,3323500030,"6/4/2014",1270000,5,2.5,3200,17204,1,0,0,3,7,2160,1040,1952,0,98004,47.6209,-122.222,4090,15732,2,"3"
"886",-13.9820047338936,-24.665158174504,2110200036,"11/11/2014",7e+05,5,3.25,2400,3118,2,0,0,4,7,1780,620,1928,0,98122,47.6094,-122.291,2100,3941,1,"6"
"887",-26.7684244600042,12.173645086155,510002519,"7/15/2014",466000,2,1.5,1140,1058,3,0,0,3,7,1140,0,2005,0,98103,47.6608,-122.333,1170,1116,3,"8"
"888",1.82750420821317,-5.50532223909733,1387300070,"8/25/2014",374000,3,1.5,1330,10640,1,0,0,3,7,1330,0,1976,0,98011,47.7364,-122.193,1460,8520,2,"3"
"889",-9.17026212073465,16.3767540782664,9465910070,"7/16/2014",480000,3,2.5,1940,10035,2,0,0,4,8,1940,0,1994,0,98072,47.7438,-122.172,2810,8333,3,"4"
"890",0.307904528094517,20.8937696028222,2324800070,"6/10/2014",740000,3,2.5,3000,25341,2,0,0,3,9,3000,0,1995,0,98053,47.6724,-122.013,3000,32417,3,"9"
"891",20.5533025434007,-22.0571785865398,1962200435,"11/10/2014",1010000,4,1,1820,5400,1.5,0,0,3,8,1820,0,1923,2014,98102,47.6476,-122.318,1820,5400,1,"2"
"892",17.1660477789071,17.7564314836941,8562890700,"5/30/2014",395000,4,2.5,2910,5000,2,0,0,3,8,2910,0,2002,0,98042,47.3782,-122.127,2740,5045,3,"5"
"893",-5.09311758605128,-14.7075665828694,3298700946,"7/25/2014",340000,2,1,1090,6771,1,0,0,3,6,1090,0,1954,0,98106,47.5185,-122.352,1200,4992,1,"6"
"894",-20.6355120009949,8.16055903703261,880000189,"8/11/2014",209000,3,2,1230,1340,2,0,0,3,7,1020,210,2003,0,98106,47.526,-122.361,1260,1312,3,"8"
"895",6.74343733849283,-6.25354129423362,643500030,"11/14/2014",431650,5,2.5,1710,7700,1.5,0,0,3,7,1710,0,1962,0,98007,47.5922,-122.146,1530,7700,2,"7"
"896",4.54085097930084,4.16683413999271,8566100200,"5/8/2014",980000,5,2.5,3160,11470,1,0,0,4,9,1780,1380,1971,0,98040,47.5368,-122.216,3260,11470,2,"3"
"897",-0.945497823486301,20.4052846461938,4298100240,"8/5/2014",660000,3,2.5,2680,28243,2,0,0,3,9,2680,0,1993,0,98077,47.7637,-122.05,2670,32130,3,"9"
"898",1.07482148524622,11.6136629978135,3275780030,"3/11/2015",730000,4,2.25,2190,9009,2,0,0,4,8,1840,350,1977,0,98033,47.6916,-122.188,2190,10251,3,"9"
"899",22.2279694589904,-1.42161996838,8648220270,"4/14/2015",291500,3,1.75,1260,9600,1,0,0,4,7,1260,0,1988,0,98042,47.3592,-122.076,1640,9946,2,"7"
"900",4.96184356515309,22.7957950972448,1923000160,"6/20/2014",905000,4,3.5,2970,14486,2,0,0,3,9,2340,630,1997,0,98040,47.5627,-122.215,3680,14486,3,"9"
"901",-9.70225476096567,19.2522129322744,7574910860,"8/11/2014",8e+05,4,2.5,2570,50308,1.5,0,0,3,10,2570,0,1993,0,98077,47.7418,-122.039,3420,37891,3,"4"
"902",8.83867169772887,7.02347236765163,2296500136,"5/9/2014",839900,4,3.5,3810,13592,1,0,1,3,9,2560,1250,2013,0,98056,47.5134,-122.2,3230,9311,3,"3"
"903",-20.7680808244602,8.42547424987268,3278600710,"7/14/2014",2e+05,1,1.5,1010,1157,2,0,0,3,8,950,60,2007,0,98126,47.5492,-122.372,1360,1688,3,"8"
"904",11.7836449053561,-2.46310043870596,2460700260,"2/18/2015",3e+05,3,2,1480,6698,1,0,0,4,7,1080,400,1979,0,98058,47.4614,-122.168,1850,7348,2,"7"
"905",-14.1006937779111,-17.2328915917956,3188100400,"6/3/2014",530000,3,1.75,1250,6041,1.5,0,0,5,7,1250,0,1942,0,98115,47.69,-122.304,1180,6042,1,"6"
"906",17.9839621396145,15.251117625574,9406520830,"3/26/2015",314950,3,2.25,1654,8479,2,0,0,3,7,1654,0,1995,0,98038,47.3627,-122.037,1654,8479,3,"5"
"907",12.6545510499191,-4.57337586283431,3387900390,"10/7/2014",255000,3,1.75,1410,9315,1,0,0,5,7,1410,0,1960,0,98031,47.3969,-122.198,1630,8250,2,"7"
"908",-15.1452474455708,-11.7048038820404,1596600024,"10/16/2014",550000,5,2.75,2160,5720,1,0,0,5,7,1500,660,1950,0,98144,47.5728,-122.304,2160,4996,1,"1"
"909",-4.96776701759142,-21.7986076505658,7625701891,"8/6/2014",435000,3,1,1400,4800,1,0,0,4,6,700,700,1917,0,98136,47.5499,-122.391,1470,6000,1,"6"
"910",18.4484774336548,-3.8432515001986,3224800075,"11/24/2014",234000,3,1.75,1420,8738,1,0,0,4,7,1420,0,1966,0,98002,47.3113,-122.207,1660,8738,2,"7"
"911",-1.7631446614895,3.34719261357278,7526800200,"10/10/2014",615000,4,2.25,2500,10062,1,0,0,3,8,1600,900,1975,0,98052,47.639,-122.1,2500,9750,3,"3"
"912",18.1336210769185,-1.04680272327992,3329530200,"9/10/2014",205000,3,2,1410,8384,1,0,0,3,7,1410,0,1985,0,98001,47.3315,-122.263,1410,9205,2,"7"
"913",-9.8781533611556,-16.5547842059517,2115200125,"9/19/2014",384000,4,1.75,2100,7135,1,0,0,4,7,1050,1050,1955,0,98106,47.5353,-122.349,1730,4000,2,"6"
"914",7.89373072768044,14.1635804310166,6623400135,"5/22/2014",324000,3,2.5,1750,7208,2,0,0,3,8,1750,0,1994,0,98055,47.4315,-122.192,2050,7524,3,"9"
"915",-11.9973516005912,-17.1657453314338,103000116,"7/22/2014",645000,3,1.75,2070,5500,1,0,0,4,7,1130,940,1946,0,98115,47.6733,-122.301,1800,4400,1,"6"
"916",-21.0954065975945,7.11812654841885,2768301525,"10/23/2014",570000,3,3.25,1570,1777,2,0,0,3,8,1260,310,2007,0,98107,47.6655,-122.369,1000,1777,3,"8"
"917",11.4776338074112,14.9569846038409,739980260,"12/10/2014",324000,3,2.5,1920,5322,2,0,0,3,8,1920,0,1999,0,98031,47.4095,-122.195,1920,5000,3,"5"
"918",-4.12782023849031,-15.5300505369836,4302200695,"8/28/2014",270000,2,1,1000,10320,1,0,0,3,6,1000,0,1943,0,98106,47.527,-122.356,1100,5160,1,"6"
"919",11.1995382419086,-3.7995687315111,1431700370,"5/19/2014",290000,5,1.5,2120,7700,1.5,0,0,5,7,2120,0,1962,0,98058,47.4599,-122.172,1730,7700,2,"7"
"920",-17.1776561547577,-5.6426960473849,7524000030,"6/30/2014",250000,3,2,1440,9220,1,0,0,3,7,1440,0,1965,0,98198,47.3702,-122.317,1390,7830,1,"1"
"921",2.64584562172762,13.3044081304518,4046500320,"1/20/2015",342000,3,1.75,1660,16275,2,0,0,3,7,1660,0,1990,0,98014,47.6903,-121.915,1520,16275,3,"9"
